78568	인권/성평등	2018-01-02	2018-02-01	2	제발 살려주세요	대통령님, 제발 도와 주세요. 아니 살려 주세요. 환장 할것만 같은데 어디서 부터 말을 해야 할지도 모르는 무식한 사람이니 이해 하시고 들어 주세요. 저는 사기로 전 재산을 날리고 그야말로 거지가 된 사람 입니다. 남편도 없이 혼자서 자식을 키우고 가르치고 살았습니다. 돈도 없고 빽도 없고 기술도 없어 목욕탕에서 때를 밀어 온몸이 병들어 열번이 넘는 수술을 했습니다. 그런데 사기꾼에게 속아서 사중계약에 육억이 넘는 돈을 사기를 당했습니다. 너무나 억울하고 분해서 스스로 목숨을 끊으려고도 했습니다. 그렇지만 이렇게 죽으면 남의돈을 사기 치고도 잘살수 있는걸 볼수는 없어서 고소를 했지요. 저와 같은 피해자가 너무나 많이 있습니다. 고양시 일산경찰서는 지 손바닥에 있다고 늘 떠들고 다녔기 때문에 부천지검에 고소장을 접수했는데 결국엔 고양지검으로 넘어 갔습니다. 일산경찰서에서 조사를 받고 검찰로 넘어갔다는 연락을 받고 검사실에 전화를 했습니다. 제발 저도 불러서 물어봐 달라고, 그 사람은 변호사를 사서 빠져 나가려 할테니 제발 저 한번만 불러 달라고, 중간에 소개를 해준 사람도 참고인으로 한번만 불러 달라고 사정을 했는데도 결국은 묵살 당했습니다. 돈을 육억이 넘게 사기를 당했습니다. 모두 제 돈이 아니고 다른데서 융통한것도 있다는걸 상대방도 알고 있습니다. 이중계약만 해도 사기라고 들었습니다. 하물며 사중계약을 시인까지 했는데 왜 무혐의가 되는지 모르겠습니다. 변호사를 살 돈도 없습니다. 그 사기꾼처럼 빽도 없습니다. 제가 고소한거 말고도 다른사람들 고소건도 많이 있습니다. 사기를 증언해줄 사람들도 너무 많이 있습니다. 왜 한번도 들어 보려고 하지를 않을까요? 검찰은 저 같은 사람을 위해서 존재 해야 하는거 아닌가요? 고양지원 앞에가서 목이라도 메야 하는건가요? 제발 도와 주세요. 돈 못받느다 하드라도 죄 지은 사람은 벌 받아야 하는거 아닌가요? 대통령님! 바쁘시지만 저 한번만 불러 주세요
78569	일자리	2018-01-02	2018-02-01	13	간호사 오버타임 수당 미지급 청원	3교대라는 간호사의 직업 실상은 2교대 하루 12시간 근무. 초과수당 미지급 등 태움문화부터 환자만을 생각해야하는 전문직에 심각한 오류가 발행하고 지속되고 있습니다. 하지만 기본적인 법정근로시간도 지켜지고 있지 않습니다. 시급이 만원이 되고 2018년 시급이 7500원대로 오른다 한들 지켜지지 않는데 무슨 소용인지. 큰 기업이라고 생각하는 곳들이 이런 실정인데 소상업자들이 잘 지킬까요!? 구인구직 사이트에 정상 시급을 적고 막상 찾아가면 시급 6000원에 하려면 하라는 말과 같다고 생각합니다. 지인의 말을 들으니 다들 그렇게 한다고 지하철, 버스도 다니지 않는 시간대에 강제 출근 택시를 타고 다니고 퇴근을 하며 당연히 받아야하는 수당도 받지 못하는 현대판 노예생활을 자처하고 있는 상황들. 이번에 알게된 한림병원 사건들 부터 무보수 노동을 요구하는 중앙보훈병원의 이야기들까지 많은 이야기도 듣고 또 가끔씩 보게 되는 병원 인력이 부족하다는 여러 뉴스들을 보며 답답함을 느낌니다. 기본적인 근무환경 개선은 뒤로한채 여러가지 문제점들을 지속함으로 퇴사률을 강제로 높히는 이 상황을 이해할 수 없어 처음으로 청와대 청원 게시판에 글을 남깁니다.
78570	저출산/고령화대책	2018-01-02	2018-02-01	5	임산부 국민행복카드 바우처의 금액을  늘려주세요.	안녕하세요. 저는 8개월 되가는 임산부, 예비엄마입니다. 현재 시행되고 있는 임산부 국민행복카드 바우처라는 것을 임신한 예비부모님이라면 나라의 혜택을 받고있을 거라 생각됩니다. 그러나 임신 바우처카드(병원에서만사용가능)를 사용하고 있는 부분에서 50만원이라는 돈이 적다고 생각이 됩니다. 정상적인 임신을 하여도 임신을 한 여성의 몸은 다 같지 않아, 자궁이 약하거나 착상이 되어도 안정기까지 들어가기 전까지는 몸이 약한 임산부들은 초음파검사, 의사진료 등으로 다른 임산부들보다 더 많이 병원진료를 받아야합니다. 그럴경우 바우처카드 내 금액이 출산 전까지 다쓰게 될경우가 적지않습니다. 초음파검사 또한 병원마다 다르고 나라에서 지원이 되는 초음파검사 횟수는 제한적이며, 아기집이 보이지 않는 초기 임산부들의 경우에는 초음파검사비 정부지원 안되어 금액적인 부담이 있습니다. 50만원이란 금액은 몸이 약한 임산부, 가정이 어려운 분들의 경우에는 적우 금액이라 생각되어 50만원이 든 바우처카드를 다 쓴 임산부들의 경우에는 지원금 신청서를 작성하거나 하여 금액적으로 부담을 덜 느낄 수 있게 해주셨으면 좋겠습니다. 위 내용이 임신을 하신 분들의 고민이라고 생각되어 청원합니다.
78571	행정	2018-01-02	2018-02-01	1	국방의의무 에 대하여	안녕하세요 문제인 대통령님 저는 대한 민국 국민으로 말씀 드립니다 대한 민국에 국방의무 신성합니다 근데 그것을 하지않고 소수 군대 기피자 들 이 많습니다 국방의무 저또 한 의무 을 다하고 제대 했습니다 헌데 왜 군대 안가사람만 특정 을 정해서 잘못 된다고 지적하고 안된다고 하는 지 의문 생기 기 따름입니다 예을 들어 유승 준 같은 경우 입니다 물론 공인으로 서 국민들과 약속을 했지만 지키지 못한 것또 사실입니다 하지만 지금 보면 국방의무 지키지 않고 회피 하는 사람들많습니다 이런 사람들 은 처벌 하지 않고 굿지 이사람만 국민들의 생각 으로 판단 하고 결정 되여 야 합니까 그럼 대한민국 의법 은 왜 있는 거죠 대한 민국 의 법 은 국민들에게 평등 해야 되는 것 아닙니까 아무리 국적 을 봐꾼 것이라 해도 예전 국 적을 취 득 한사람 대한 민국 의 거주 한사람이 왜 법에 심판을 못받는 것이죠 국방의의무 하지 않는 사람들 도 법을 적용 해서 심판을 받는것이 맞지 않습니까 유승준대한 민국 국적 포기 미국 국적 취득 으로 인해 대한 민국 법 에 심판 못받는 것이 말이 됩니까 그러면 똑같은 사람들 도 대한 민국 국적포기 미국 국적취득 으로 국방의 의무 않해도 됩니까 법에 심판 안받아도 됩니까 법위반 했다면 그것으로 법에 심판 을 받고 적용 해야 되는 것이 법 아닙니까 그로인해 대한 민국 에 입국 불허 말이 됩니까 잘못 된것 은 바로 잡고 벌을 줘야 되는 것이 법 아닙니까 근데 왜 그런 것이 시행조차 하지 않고 그냥 무긴 하면 넘겨 버리는 것이 국민으로서 정말 이해 되지 않습니다 대통령님 간절 히 봐랍니다 대한 민국 법 은 국민에게 평등 하다 고 보여 주셨습합니다 그럼 추운 날씨에 국정 보시느라 수고가 많으십니다 만 국정 보다 대통령님에 건강이 제일 입니다 건강하십시요 또 건강한 대한 민국 을 만들어 주십시요 그럼 이만
78572	인권/성평등	2018-01-02	2018-02-01	9	내연관계에 대한 녹음 증거물 합법화 (현행 : 불법녹취로 피해자가 징역을 살게됩니다)	배우자가 바람을 피우는 것을 녹음으로 잡으면 안됩니다. 피해자를 감옥에 넣는 법 때문이죠. 바람핀 사람은 멀쩡히 돌아다니고 피해자는 감옥에 넣는 말도 안되는 세상입니다. 믿기지 않는다구요? 법원 판례에 내연관계가 들통난 아내와 남편이 있었습니다. 남편은 아내의 내연관계를 밝히기 위해 녹음기를 사용했고 법정은 이 녹음을 증거자료로 인정했습니다. 하지만 이내 남편은 불법 녹취로 징역 1년을 선고받았고 아내는 위자료만 청구되었습니다. 간통죄도 없어진 판국에 피해자들이 감옥을 가게되니 억울하기 그지없습니다. 합법 녹취에 예외규정이 추가되어야 한다고 생각합니다. 최근 데이트 폭력이 늘어나고 있습니다. 녹음은 피해자들이 가장 접근하기 쉬우면서 증거로 쓰기 좋은 자료입니다. 내연관계 또는 데이트 폭력 등을 녹음으로만 증거를 가지고 있는 사람들은 현행법에 의해 또한번 피해자가 피해자가 되는 억울한 상황이 생깁니다. 내연관계 및 데이트폭력에 대한 증거를 위한 녹음은 합법 녹취로 인정해 주세요!
78573	일자리	2018-01-02	2018-02-01	45	비정규직의 무자비한 정규직 전환은 취준생들을 기만하는 정책입니다.	지금 취준생들 공기업 들어가려고 정신적 스트레스와 육체적 스트레스 모두 감내하고 하루하루를 살아가고 있습니다. 그런데 이 상황에서 사회적, 경제적 고려없이 비정규직을 그냥 사회적 약자라고 정규직 전환 시키는 것은 취준생의 노력을 기만하는 것입니다. 도대체 문재인 대통령이 무슨 생각을 하고 이러한 비정규직 정책을 시행하는지는 모르겠지만, 아 솔직히 이해가 불가능하죠. 여튼 비정규직 정규직 전환 다 되면 곧 신입공채는 줄거고 그러면 대졸신입들 갈곳 없습니다. 아 중소기업 있겠네요. 물론 비정규직 사회적 약자 맞습니다. 하지만 똑같이 시험을 치던가 아니면 정규직말고 무기계약직을 해줘서 고용안정성만 보장하면 되지 무슨 어렵게 공채 뚫고 들어온 공채들과 같은 직급 같은 처우라는게 말이 됩니까? 여기가 자본주의 맞습니까? 경쟁사회 맞습니까? 그냥 저기 윗동네처럼 사회주의로 나아가는거 같은데요? 노력의 댓가가 보장되는 사회가 정의로운 사회인데 이건뭐 역행하고 있네요. 그리고 비정규직 중에 비리로 들어온 사람들 많은데 왜 그 사람들 다 척결하지 않고 전환시키는거죠? 문재인 대통령이 더 잘 알텐데 나몰라라 하는건가요? 진짜 하루하루 피가 거꾸로 솟습니다. 물론 이 청원이 문대통령이 볼거라고는 생각 안하지만 일자리 위원회 누군가가 본다면 진지하게 생각해 보셨으면 좋겠네요. 지금 취준생 그리고 자영업자 등등 다 가만히 있어도 한번 끓어오르면 어떻게 될지 모르는게 국민들의 민심입니다. 지금도 네이버 댓글보면 문슬람들 제외하고 비판과 악플 많습니다. 다 알고 계시겠지요. 여튼 비정규직의 정규직화 그만 여기서 끝내길 바랍니다. 고용안정성만 보장해주길 바랍니다. 모든 공사 공단 정규직화 되면 노력하는 사람들만 피봅니다. 기회의 평등이 저희가 원하는 것이지 결과의 평등은 원하지 않습니다. 제말 1차원적인 정책집행 그만하고 소통 대통령이라시니 저기 도서관가서 취준생한테 한번 물어보세요. 지금 상황이 어떤지. 그러면 감이 오실겁니다.
78574	안전/환경	2018-01-02	2018-02-01	2	안전 교육 과목	요즘 화재 사고 크레인 사고 등등의 안전 불감증에 따른 사고가 많은데요. 초등, 중등, 고등학교에 안전교육과목이라는 게 있어면 좋겠습니다. 필기 시험도 치고, 안전을 위한 대피요령등의 예행연습 시험도 치고하면 좋겠다는 생각이듭니다. 앞으로의 세대에선 안전이 우선이되는 대한민국이 되면 좋겠다는 생각에 의견을 개진해봅니다.
78575	인권/성평등	2018-01-02	2018-02-01	5	여성 징병제 언제 실행 하나요.. 대한민국 양성평등 해결의 시작은 공평한 국방의 의무 이행 입니다.	안녕하세요 남혐,여혐,데이트 폭력,페미니즘,성차별,직장 내 성추행,성폭행 .. 대한민국 뉴스에서 쉽게 찾아 볼 수 있는 단어들입니다. 여성이 남성과 똑같이 국방의 의무를 이행한다면 그 어떤 여권 신장 운동 보다 더 좋은 효과를 누리게 될것이라 생각합니다. 현재 여성은 지휘관으로만 군대에 가는것도 너무나 심각한 문제라고 생각합니다. 여성 지휘관은 필요 없습니다. 여성 사병이 있을때 여성 지휘관이 필요합니다. 필요없는 여성 지휘관,간분들은 필요가 없으니 부당한 대우와 차별을 당한다고 생각 합니다.
78576	미래	2018-01-02	2018-02-01	0	모든 인상관련되어 말씀드리겠습니다	안녕하세요 매일 매일 일하는 젊은 나이 입니다. 하지만 해도 해도 똑같은 삶인건 기분인가요? 그렇습니다. 제가 말을 하고 싶어하는건 시급이 인상이 되면서 모든 시세가 똑같이 인상이 되는겁니다. 그래서 시급이 올라도 어차피 소비하는 비용이 같습니다. 저 뿐만 아니라 모든 사람들이 다 그렇습니다. 내가 열심히 일을 해도 똑같거든요. 아니 더 힘든 사람도 있겠지요. 저는 젊은 나이에 대한민국이 편한 나라가 되었으면 좋겠다고 생각합니다
78577	보건복지	2018-01-02	2018-02-01	1	의료보험카드발급 폐지	의료보험이 잘되어 있는 우리나라는 인터넷과 전산 선진국으로 현재 병원에 가서 진료시 의료보험 카드가 없이 신분증으로 진료를 합니다. 어느병원에서도 의료보험카드를 보자고 하는 곳은 없습니다. 의료보험카드를 개인의 신상변경시 마다 인쇄하여 발송하는데는 인쇄비와 우편요금이 필요합니다. 국민의 세금이 헛되이 사용될 뿐만 아니라 불법체류자들의 의료보험 무임승차에 사용될 우려도 있으므로 카드발급을 중단하여야 합니다. 그동안 발급에 관련된 인쇄소,종사자를 때문에 계속 카드 발급을 한다면 얼마나 낭비입니까?
78578	일자리	2018-01-02	2018-02-01	1	보건증등  어르신들 서류발급 간편화	저는 영양사로 일하고 있는 직장인입니다 다름이 아니오라 보건증같은 서류발급에 있어 아직까지 복잡하게 생각하시는 분들이 계십니다 급식실같은경우 여사님들이 매우 어려워 하십니다 특히 지방일수록 보건증 발급이 힘든 과정속에 있습니다 쉬는날말고는 방법이 없는경우도 있고 간편화를 청윈합니다 1.보건증의 경우 토요일 오전 현장발급을 허락해주세요 2.보건분소에서 보건증결과서를 발급할수있게해주세요 3.일자리를 보장해주세요
78579	안전/환경	2018-01-02	2018-02-01	4	제주도 자연을 살려주세요!!	옛날에는 건물도 별로 없고 자연이 잘 살려져 있는 제주도 였는데 지금은 제주도의 자연을 훼손하여 건물을 짓고 있습니다. 제주도의 관광산업으로 인해 환경오염이 심해졌어요. 부디 제주도의 환경을 살려주세요!!
78581	보건복지	2018-01-02	2018-02-01	2	해외 물리치료사 면허증 인정 법안 추진해주세요	국내 면허 뿐만이 아니라 해외에서 취득한 물리치료 면허 또한 국내에서 인정받게 해주십시오. 해외 커리큘럼과 시험의 질이 국내보다 훨씬 상외하는 수준이지만 기득권의 세력들로 인해 설 자리가 없습니다. 의사 기득권은 국내 물리치료사들을 억압하고, 또 국내 물리치료사들은 해외 면허증을 가진 물리치료사들이 국내로 못 들어오게 의사들과 똑같은 일들을 벌이고 있습니다. 부디 법안으로 만드시어 국내에 해외의 질 좋은 보건 복지 혜택을 누릴 수 있도록 보장하여 주십시오.
78582	인권/성평등	2018-01-02	2018-02-01	4	성중립 화장실 설치 의무화를 청원합니다	사회적으로 성평등이 큰 이슈가 되고있습니다. 사회의 구성원으로 마땅히 존중받아야 할 성 소수자들 뿐만 아니라 사회 구성원 모두를 위해 성중립 화장실 설치가 의무화 되어야합니다. 성이 다른 사람들이 함께 화장실을 써야만 하는 경우가 일상생활에 많이 존재합니다. 어린 아이라고 해서 성별이 다른 화장실에 출입해 다른 사람들이 불편해 하는 상황도 있습니다. 특히, 성 소수자들은 주변의 시선을 의식하여 생리 현상을 의도적으로 참는 경우가 많습니다. 게이, 레즈비언, 트렌스젠더 외에도 많은 성 소수자들이 편하게 화장실을 쓰는 환경이 되었으면 좋겠습니다. 이를 성중립 화장실 설치로 해결하여 모든 사람들이 사회에서 불이익을 받지 않아야 한다고 생각하여 청원합니다.
78583	인권/성평등	2018-01-02	2018-02-01	1	옛날 군대처럼 보급품으로......!	군대에서 보급품으로 국방초 배급 했잖아요? 기초생활 수급자, 차상위 수급자..... 폐지 주워서 담배 필려면 너무 어려워요! 1만원이면 4~5갑 샀는데, 이제는 겨우 2갑...? 지금 이상태에서 담배 끊어라고 말 하는 사람 있으면, 짜증나서 확 죽여도 돼요! 고소득자 중에 웰빙 안하고 담배 피우는 사람 있으면, 한갑에 10만원 해서 세금 충당 하면 되잖아요....? 목록을 검색 해보면 지금까지 담뱃값에 대한 글들이 아주 많아요....! 한번 살펴 보아요.........!
78584	정치개혁	2018-01-02	2018-02-01	13	문재인 대통령님 최종구 금융위원장 교체해주세요	문재인 대통령님 항상 뒤에서 지지를 보내고 있는 한 명의 국민입니다 오늘 뉴스를 듣다가 최종구 금융위원장이 삼성 이건희회장 비자금 조사해라고 하니 못한다고 했다는 말을 들었네요 지금 적폐청산하라고 온국민이 말하고 있는데 옛인사는 고위직에 있으면서 적폐청산을 막고 있으니 이런 사람이 금융위원장에 있으면 안된다고 생각합니다 반드시 금융위원장은 교체되어야 한다고 생각합니다 국민의 뜻에 반하는 인사는 또 다른 적폐를 낳기 때문이라 생각이들기 생각이들기때문입니다
78586	정치개혁	2018-01-02	2018-02-01	3	오민석판사 파면시켜주세요!	우병우 기각.댓글공작 양지회 기각.조윤선기각.이게나라입니까?적폐청산 완벽하게 해주세요~
78587	교통/건축/국토	2018-01-02	2018-02-01	2	신주소지 폐지하고 구주소지로 돌아가주세요	택배 바뀐 적이 한두번이 아닙니다. 주소지 혼동으로 택배 기사님들이 자꾸 택배를 잘못 수령하세요. 제 택배가 아닌 수화물을 수령 받은 적도 있고, 제 택배가 다른 주소지에 수령 된 적도 적지 않게 있습니다. 그리고 택시를 탈때도 불편합니다. 주소지 좀 찍고 이동하고 싶은데 택시 기사님께 신주소지를 찍어 달라 요청하면, 신주소지를 네비에 찍는 과정에서 택시 기사님들과 트러블이 자주 일어납니다. 아예 신주소지 말고 구주소지를 불러달라고 짜증을 내시기도 합니다. 그냥 구주소지로 돌아가면 안될까요?
78591	인권/성평등	2018-01-02	2018-02-01	4	전파무기 피해 증거없이도 수사해 주십시오.	더럽고 추악한 인체실험을 위해 수많은 사람의 인생을 짓밟으며 아주 오랫동안 자행되고 있는 마인드컨트롤 잔파무기공격(뇌실험 목적 및 분풀이 오락용) 에 대한 청원입니다. 인터넷에 마인드컨트롤 관련 정보를 게시하신 어떤분이 이런말을 합니다. [시민이 강도를 만나 협박, 갈취, 폭력 등의 피해를 입었다면 그 피해자는 어떻게 하겠습니까. 경찰서에 신고한다고 할것입니다. 그렇습니다. 피해를 입은 당사자가 할수 있는 일은 오직 피해입은 사실에 대해 신고만 할수 있을뿐입니다. 증거를 수집하고 체포한후 합당한 벌을 주는것은 수사기관에서 하는 일입니다. 마인드컨트롤 피해와 관련해 오랫동안 소송을 제기되어 왔지만 아직 피해자의 손을들어준 법의 판결은 없었다고 합니다. 그렇다고 그들이 밝힌 모든일이 사실이 아니라고 부인할수 없습니다. 왜냐하면 1977년 미의회에서 CIA에서 행한 모나크 마인드 컨트롤 프로젝트에 관한 사실 여부를 청문회를 통해 분명 확인한 점을 보더라도 실제 상황이었음을 알수 있기 때문입니다. 또한 이런 혐의가 국가차원에 있다면 범죄로 최종결론 이 나는지 안나는지는 “힘의 원리” 에 따라 결정될수 있습니다. 요즘 “이불밖음 위험해” 라는 말이 자주 쓰이는데 앞으로는 “이불안이라고 해서 안심할수 있는 시대는 아니다” 로 바뀔 날이 멀지 않은것 같습니다] 1. 개인 정보 불법 수집 (피해자 인적사항, 인간관계, 과거내력,기호 등) 2. 악의적 루머, 추문 등으로 사회적으로 고립시키기. 3. 위협적인 언어폭력과 공포감 조성하는 폭압적 행동 4. 사생활 감시및 침해 (피해자의 통신기기 및 일거수 일투족의 불법 사찰) 5. 민간인에 대한 뇌전파 실험용 기계를 통한 불법실험 쉬운말로 웃으면서 “아무나 찍히면 걸린다” 라고 할만큼 누구든 표적이 될수 있다고 합니다. 만약 그런일을 사전에 계획한 어떤 집단이 있고 그런 장치만 제대로 갖추어진다면 어린 초딩부터 어르신까지 모두 조작만 알려주면 누구든지 가능하게 된다고 합니다. 거기다가 그 집단의 가족과 지인에게 접속하는걸 알려줘서 더욱 악용되게 할수 있다고 합니다.
78592	미래	2018-01-02	2018-02-01	3	가상화폐 코리아 프리미엄 이러다가 제 2의 IMF가 올껍니다 규제를 하려면 확실히 풀려면 확실히 풀어야할것 같습니다.	안녕하세요 대통령님 전 현재 그냥저냥 살고있는 국민입니다. 최근 가상화폐관련 이야기가 많아서 진심으로 나라가 걱정되어 글을한번 써봅니다. 지금 가상화폐 광풍이 몰아치는건 아시죠? 혹시 코리아프리미엄 일명 김치프리미엄에 대해서도 아시나요? 현재 비트코인 시세가 1400만원이 해외라면 국내는 1900만원입니다; 이것이 무엇을 의미하는지 아세요? 네 뉴스처럼 많은 생각없이 본인만의 이익만을 추구하는 사람들이 일단 자기 눈앞에 40프로의 차익을 얻으려고 재정거래중이죠 우리나라 돈 해외로 다빠지는 중이란 말입니다. 아래는 여러 재정거래 하려는 사람들 카톡 대화내용 이에요 [도도마] [오후 1:19] 님 [도도마] [오후 1:19] 6개월전부터 [홍콩가고싶어] [오후 1:19] ㄷㄷ님은 저번부터 ..ㅋㅋㅋ [도도마] [오후 1:19] 존나하고있는데 [도도마] [오후 1:19] 왜 못잡겠어요? [담키나] [오후 1:20] 일단 확실하게 말씀드리는건, 천만원씩 365일 나가서 36억 5천만원 반출했어도 [담키나] [오후 1:20] 합법이에요 [도도마] [오후 1:20] 네 [담키나] [오후 1:20] 그러니까 이런 방이 생기는겁니다 [도도마] [오후 1:20] 대신 365일 매일 홍콩갈수있는사람? [도도마] [오후 1:20] 없죠 [담키나] [오후 1:20] 나중에는 연간한도액이 생길 수도 있겠죠 [도도마] [오후 1:20] 끽해야 달에 서너번 가려나 [쿤] [오후 1:20] 음..그렇군여 [담키나] [오후 1:20] 연간 반출규모가 50억이 넘으면 이건 별도로 신고의무가 있는걸로 아는데 [도도마] [오후 1:20] 저번에 방콕에 [담키나] [오후 1:20] 365일 빼도 50억 안되요 [도도마] [오후 1:20] 70억ㅎ들고나간 사람들 뉴스까지 떴지만 [도도마] [오후 1:20] 처벌못했어요 [도도마] [오후 1:20] 이게 뭘 의미하는지 모르시겠나여 [담키나] [오후 1:20] 걔들은 조사중인거라 [담키나] [오후 1:21] 제가볼땐 처벌은 받을거라고봐요 [도도마] [오후 1:21] 조사중이라해도 자금출처측면에서 [도도마] [오후 1:21] 처벌받죠 [도도마] [오후 1:21] 불법환전이나 [담키나] [오후 1:21] 출처측면보다는 그냥 허위신고죠 뭐 [도도마] [오후 1:21] 미신고 정도 [도도마] [오후 1:21] 네 [도도마] [오후 1:21] 그 세가지에서 처벌받겠지 [쿤] [오후 1:21] 다들전문가시네여 [도도마] [오후 1:21] 너 비트코인 사서 팔아서 차익봤지 [도도마] [오후 1:21] 이걸로 절대로 처벌못함 [담키나] [오후 1:21] 네 뭐 허위신고가 좀 규모가 커서 범칙금은 세개 때릴수도 있을것같은데 [도도마] [오후 1:21] 세법은 [담키나] [오후 1:21] 70억이면..추징금 억단위는 나오지 않을지 ㅋㅋ [도도마] [오후 1:21] 소급적용도 못하구요 [도도마] [오후 1:21] 네 근데 70억 했으면 [여기가] [오후 1:21] 지금 정책 본보기로 뭐하나 고투리잡아서 쌔게 때릴수도있어요 [도도마] [오후 1:21] 한 20억 해먹었을거니 [담키나] [오후 1:21] 네 뭐 해먹은건 더 크겠죠 [도도마] [오후 1:21] 네 근데 그런건 [도도마] [오후 1:21] 크게한애들 [도도마] [오후 1:22] 얘넨 변호사 낄 각오하고 [도도마] [오후 1:22] 한거라 [도도마] [오후 1:22] 괜찮아요 [도도마] [오후 1:22] 소액은 [도도마] [오후 1:22] 못잡죠 ㅋㅋ보이세요? 저런방이 100개가넘습니다 제가아는것만 이런 문제를 해결하려면 제생각엔 방법이 2가지에요 1. 김치프리미엄을 없애야한다. 만약 김치프리미엄을 정부가 철저히 거래소를 규제해서 없애고 차라리 세금을 10퍼내라한다면 어떨까요? 이젠 외국에서 한국으로 비트코인을 사러 달러를 들고오겠죠 ㅋㅋㅋㅋ가끔은 이렇게 외화벌기가 쉬운데 바보처럼 규제만 하는지 생각이드네요 코리아프리미엄 이거 없애야 정말 한국 파탄안납니다; IMF때 그렇게 망하고도 대응을못하면 안되죠. 일단 철저히 외화를 들고 해외에 가는 모든 사람에대한 조사가 필요해보입니다. 2. 가상화폐 전면 금지 이건 머 더이상 말안하겠습니다. 현재 가상화폐투자는 좋지만 위와같은 재정거래가 엄청난 문제가 되고있습니다. 오죽하면 CNN 뉴스에도 한국 프리미엄을 언급할까요 이거 빨리 해결해야합니다. 없애던지 이걸 기회삼아 외화를 많이 벌것인지 이상이었습니다.~
78593	일자리	2018-01-02	2018-02-01	6	외국인 노동자문제ㅡㅡ잔업금지ㅡ다 해결됨	기업들 저비용으로 무분별하게 외국인 노동자들을 고용하여 노동시장의 불균형을 초래하고 이젠 소비위축에 따른 저 성장의 원인이 되고 있습니다 노동시장은 항상 초과공급으로 기업주보다 노동자가 불이익을 받는 사례가 많습니다 이것을 극복하고자 최저임금이나 노동 3권등으로 노동자을 보호할려고 해도 현실적으로 힘듭니다 기업들의 무한경쟁에서 외국인 노동자를 고용하면 저 비용으로 생산이 가능해져 당장은 경제성장에 도움이 되겠지만 국내 노동자와 외국인 노동자사이에 경쟁자체가 될수 없어 생산직 국내노동자들도 결국 최저임금이 최고 임금이되어 버리면서 대다수 국내 노동자의 소득 감소로 이어집니다 수백만의 불법노동자들을 양산하고 소득의 60프로는 국내 소비가 아닌 모국으로 송금으로 인해 생산을 해도 전체 소비시장이 위축되어 경기가 위축되고 결국은 노동시장 자체의 붕괴로 인한 대량 실업이 사회문제가 되고 있습니다 이제 외국인들이 없음 아무도 일을 안 할려고 한다? 생산직 대부분이 최저임금인데 편의점 알바보다 더 못한 처우에 사회 전반에 생산직 기피현상이 일어나고 결국 외국인 노동자만이 선호하고 있습니다 정상적인 수요 공급에 의한 노동시장의 가격이 결정되기 위해선 외국인 노동자 문제을 해결해야합니다 해결책 간단합니다 1외국인과 임금에서 차별을 두면 안됩니다 그럼 더 값싼 외국인들을 선호하게 되어 국내 노동자 살아 남을수 없습니다 2이미 불법노동자ㅡ단속도 못합니다 이들을 모두 양성화 시켜야합니다 해결방안 ㅡ일주일 주 40시간이상 일을 못하게 하면 됩니다 주 40시간 기본시간만 일할수 있게 잔업을 못하도록 강력하게 단속하고 기업주들에게 엄청난 처벌을 한다면 기업주들은 외국인 노동자 고용을 자제할것이고 외국인 노동자들도 잔업이 없음 기본금만으로 해외 송금이 줄고 월급의 대부분은 국내 소비할것입니다
78594	인권/성평등	2018-01-02	2018-02-01	0	중대 범죄 인권 문제에 대해	앞으로 중대 범죄를 범한자에 대해서 실명과 얼굴을 공개 하는것이 범죄 재발률을 낯추는 좋은 방법이 아닌가 생각 합니다 중 범죄를 범할경우 본인 얼굴이 앞으로 공개가 되니까 범죄 발생률이 낮아질것 같습니다
78596	기타	2018-01-02	2018-02-01	0	태양광도로	안녕하세요! 쏠레드 대표 이석건입니다 저희는 발전블럭 (바닥태양광)을 수년간의 노력끝에 개발 완료하였습니다. 정부정책인 탈원전 정책에 부응한 제품으로 장소 (부지)에 제한 받지 않고 또한 빛반사가 없어 환경단체나 주민들의 민원부분에서 자연스러운 친환경 제품입니다. 일반도로.제방.자전거도로.일반보도.고속도로.4대강주변공원등에 설치하여 태양광 전기를 생산할수있는 장점이 있습니다. 프랑스.네덜란드.중국등에서는 시범사업을 추진하여 실용화 단계에 이르렀습니다 제주도에 있는 jdc에서는 프랑스 꼴라스업체하고 mou를 체결했다는 기사를 접하고 찾아가 미팅을 마친 상태입니다 정부정책에 부응할수있는 획기적인 제품으로 저희 제품의 존재를 알려 소개하고 싶은 마음에 제안을 하게 됐습니다. 잘검토해 주시고 관심이 있으시면 연락 부탁 드리겠습니다. 쏠레드 대표 이석건 010-3775-8327
78597	안전/환경	2018-01-02	2018-02-01	1	화요기로 발발된 열악한 방송제작현장!	티비엔 화요기에서 생긴 미술팀의 하반신마비사건이 있었습니다. 이걸 계기로 방송제작환경에 대한 전수조사를 청원합니다. 온갖갑질과 폭언과욕설이 난무하고 최저임금수준의 급여를 받으면서도 안전이 답보되지 않은 열악한 환경에서의 작업을하는 세트장, 일상처럼 되버린 밤샘촬영, 새벽에 끝난후 사우나에서 잠시 두어시간 쉬고나면 손에쥐어지는 김밥한줄과 함께 시작되는 촬영, 제작비의 큰비중을 가져가는극소수의 배우와 감독들, 그걸 바라보면서 허탈한 마음을 감출수없는 수많은 스텝들..... sbs kbs mbc... 다 똑같습니다. 불법파견 하청 재하청 외주 그안에 또다시 외주....
